X,Y,Name,
-8.540922,31.235146,EL BARI
-8.54782,31.248933,LHOUCH
-8.566999,31.24535,TIHANNAOUINE LAJBAH
-8.579349,31.283207,AIT MHAND
-8.514504,31.253131,TAHTE DRAA
-8.51944,31.255662,AIT WARHMANE
-8.52343,31.232708,TACHKAKCHTE
-8.520328,31.224576,TIGANGMINE
-8.469405,31.236872,ZAOUIAT SIDI BRAHIM LAMZOUDI
-8.47294,31.275577,SAKIAT SOLTANE
-8.470341,31.239303,TAGADIRT IGAZAR
-8.485418,31.236459,AIT BOU YOUSSEF
-8.680838,31.221535,AIT NIFI
-8.471873,31.285487,SAHB AIT ALI OU HAMMOU
-8.50419,31.289776,IKFAYANE
-8.47197,31.261205,AWRIR
-8.684081,31.195356,TIGHAZRATINE
-8.65008,31.211968,TNID
-8.678342,31.241868,IRIQ TAHTANI
-8.650509,31.240864,AIT MELLOUL
-8.650363,31.204697,AGADIR IRAGAGENE
-8.635452,31.195739,BOUJARATE
-8.634055,31.188101,IZAGHRI
-8.667219,31.188158,KATTOUSSE
-8.599421,31.295554,TIHOUNA IMZILEN
-8.588406,31.231832,TAMAZIRT
-8.585042,31.198684,IDOUGHASS
-8.644022,31.237725,ANAZDI
-8.598884,31.233116,"IGUERNA""LLA"
-8.621384,31.214587,TOUKHRIBINE
-8.604636,31.225514,TAOURIRTE
-8.610508,31.220294,AIT ELAIN
-8.635297,31.248947,LAMKIMENE
-8.595126,31.290993,LQARQBA
-8.590697,31.231345,AIT NACER
-8.59286,31.224645,AZILAL
-8.750326,31.303097,SEHB LAATROUSSE
-8.810418,31.254185,OULAD ABDELMALEK
-8.777969,31.29253,LAKHLALTA OULAD BOUBKER
-8.741795,31.35223,OULAD ZIR
-8.828207,31.277369,OULAD SIDI EL KELAA
-8.560898,30.994301,TAGHRATE
-8.477432,31.049049,TAMAGOUNSI
-8.481482,31.086249,TIZGUI
-8.540242,31.043392,ANZELFI
-8.473224,30.992339,AMESLOH
-8.467124,31.010329,TADDARATE
-8.476315,31.106098,TIGNARINE
-8.498189,31.156834,TIL IWA
-8.486583,31.17519,ZAOUIAT ILAMTI
-8.532523,31.068424,TAWNGHASTE
-8.4877,31.166708,IMINRKHA
-8.859564,31.223062,ARATAL BOUCHTA
-8.852167,31.212005,AIT IMACHKOUK
-8.850055,31.215003,BYOUGRA
-8.789249,31.038143,AWOULA
-8.77995,31.126099,AWINASSE
-8.78219,31.116206,IGHILANE
-8.793896,31.15837,TALAT OUQYAR
-8.772901,31.240363,AGADIR MHAND OU MANSOUR
-8.768612,31.228592,TIGHAMI LAJDID
-8.700743,31.177127,MAIDJATE
-8.779127,31.240959,LAAGABE
-8.601452,31.281055,LAHRACH
-8.59523,31.289085,MRABTINE
-8.580596,31.203047,AIT CHARAF
-8.625409,31.170736,AMASSINE
-8.591213,31.227883,BIRBBOU
-8.507392,31.2531,BOUZOUGA
-8.482765,31.293346,DAHRA
-8.621835,31.20669,TLAGONS
-8.643337,31.213441,TABIA
-8.564201,31.243824,IGAZDARENE
-8.514422,31.326453,IZERRABOQ
-8.556617,31.241306,ASGAWERE
-8.559738,31.224301,ASLOUNE
-8.573469,31.205556,WIDALENE
-8.543108,31.196953,TIMICHCHI
-8.494655,31.236504,TITE
-8.526302,31.245064,TIZI
-8.075122,31.419564,OUMNASS
-8.350167,30.990164,AGADIR NIMARGHSEN
-8.383358,30.998865,AGHALLA
-8.393144,30.990818,TAZGZAOUTE
-8.364594,30.991063,TAWRIRTE
-8.163841,31.000047,IMI NOUGARZI
-8.15102,30.982256,INA FGANE
-8.161033,30.978843,TASGA NWARG
-8.244404,30.956334,TASSOUAKTE
-8.242788,30.940167,AGHBALOU
-8.256108,30.941723,TIGAMMA NIGRANE
-8.210658,30.959346,AGOURGUINE
-8.187807,30.987605,TARWATE
-8.269318,30.908177,ARG
-8.424368,30.897897,WIZAMMARNE
-8.435444,30.917136,ADOUZ
-8.350451,30.90537,ASSOUL
-8.489813,30.895106,AGADIR NIJANATEN
-8.07858,30.977688,IGHIR
-8.097197,31.013738,TAJGALTE
-8.037254,30.998831,TIKENTAFINE
-8.084257,30.943792,MAJOU
-8.091331,30.956233,TINFITE
-8.139897,31.063167,TOUG EL KHIR
-8.129143,31.073432,TIGOURRAMINE
-8.184767,31.092711,WASSANTOTE
-8.021553,30.995046,AIT AYOUBE
-8.064862,31.126655,AZAGHAR NADWAQ
-8.03947,31.073246,TEZ GUI
-8.000638,31.284499,TOYOLI KIKE
-8.182049,31.133215,AGARDE
-8.144488,31.113595,TINISKTE
-8.313204,31.269992,BOUESSYL
-8.049866,31.334461,OUAOUERGE
-8.006658,31.336084,IGUER NOUM'ADE
-7.9939,31.286918,IMKOUIZA
-8.311655,31.241721,LMAHI
-8.301701,31.247632,AIT WASMIH
-8.308374,31.220249,TIFADDINE
-8.290067,31.25226,AIT WAZARNE
-8.244681,31.182102,SLAMT
-8.261226,31.161819,TOUGUE EL KHEIR
-8.241004,31.203739,TIZI GHOURANE
-8.223183,31.196605,TAFAGAGHT
-8.27,31.091007,ASSOUL
-8.259964,31.131632,IMZAINE
-7.975984,31.134221,IDAISSA
-7.980293,31.142647,TADDARTE
-8.362402,31.253608,TAGUENZERTE
-8.352453,31.265491,BOUIBITASS
-8.379009,31.229079,AGADIR ICHAWLIDENE
-8.341395,31.234236,AGADIR BARAGHA
-8.17237,31.207532,AGUER SOUAK
-8.203325,31.196146,AMZZI
-8.259619,31.269605,AIT CHKI
-8.25695,31.276197,AGADIR SFIH
-8.174888,31.223193,WAMAST
-8.121179,31.211918,ANZAD
-8.150344,31.204374,AIT HSSAINE
-8.09841,31.354226,OUKHRIBNE
-8.076194,31.296363,ZZI
-8.080937,31.250409,AGADIR IZNAGUENE
-8.07083,31.245908,TADCHARTE
-8.181126,31.357438,CHOUIRIJE
-8.137451,31.431729,BEN SALEM
-8.139918,31.258276,AIT SAID
-8.092441,31.294004,TIFARWINE
-8.065914,31.414922,TAGADIRTE EL QADI
-8.003829,31.322674,TAGDOUATE EL FOUKANIA
-7.996342,31.280722,TOYOLI OU BAKI
-8.024706,31.286274,TADARTE KIKE
-8.037201,31.283529,AMSSINE KIKE
-8.031583,31.353071,TAZROUT
-8.023665,31.361987,AGHBALOU
-7.99115,31.34595,AGADIR SIDI YAHYA
-7.993482,31.339203,IKARDE EL MASSE
-8.048454,31.337873,TIGHIRT
-8.043785,31.339076,TABOUJGANA
-8.040997,31.349574,ID BOUYAHIA
-8.022377,31.331381,ALLOUARG
-8.205478,30.955701,AGNI
-8.212681,30.954833,TOUZZONTANE
-8.221022,30.938722,AGHBARANE
-8.157011,30.97629,ALLA NOUMARZI
-8.185663,30.982636,TALAT NYAKOUB
-8.184626,30.990834,AMAGDOULE
-8.196785,30.987164,DOU GOUJ
-8.16777,30.994623,AZROY N'SOUK
-8.253276,30.977322,ADRAG
-8.244373,30.971236,ANABDOUR
-8.24372,30.968546,MZOUZITE
-8.195703,30.992223,AIT BARRIHI
-8.286211,30.925607,ASSOULE
-8.311715,30.93708,AMSSED
-8.353428,30.941573,TIFNI
-8.305301,30.906329,IFAZDADNE
-8.062764,31.15852,TAKHAFSATE
-8.255226,30.948976,IGHIL
-8.265143,30.946502,AZAL
-8.222107,30.949488,AIT BOUJMAA
-7.980911,31.139967,TAHLIWINE
-7.985305,31.138909,TIZI YANE
-7.973023,31.11902,TIZI OUSSAME
-7.977688,31.137181,AGUINANE
-8.061916,31.089446,TARGA
-8.006986,31.191662,TINZARTE
-8.065913,31.17223,ANRAZE
-8.056884,31.167818,TOUROURTE
-8.093922,31.131352,AMASGUINE
-8.102468,31.156032,TAGADIRTE EL BOOR
-8.119663,31.123004,IMAGDAL
-8.075989,31.092895,TAWITE
-8.187585,31.132012,TIZIRTE
-8.203486,31.138926,AIT HSSAYNE
-8.067655,31.064674,AMASLANE
-8.051494,31.120226,ASSIF ZAGZAWNE
-8.118559,30.967653,TAGHBARTE
-8.065185,30.928631,TIGDIDE NIZDARENE
-8.046483,30.927976,TAGHZIRTE
-8.150941,30.991265,IJOKAKE
-8.04045,30.992512,AKRDA
-8.046572,30.989071,AIT MOUSSA
-8.061441,30.991273,TIGHARGHISTE
-8.131648,30.972068,DAR EL AASKAR
-8.109855,31.025758,TASAMOUTE
-8.123882,31.023406,ALANOU MAZGHNI
-8.004133,31.004739,INKZDAME
-8.03275,30.993152,ATKI
-8.316697,30.976222,TADAFALTE
-8.311879,30.974856,TAGADIRTE
-8.280901,30.964174,TAOURIRTE NAIT SALAH
-8.259267,30.970956,TASSILA
-8.342659,30.99408,TIMSLAH
-8.330308,30.994474,GHASSAT
-8.30907,30.996356,TIZI TIGARTE
-8.300418,30.991747,OUDDIF
-7.908825,31.223119,TISSILI
-8.412702,30.984738,ARGUE
-8.399933,30.979988,WAWDID
-7.91669,31.126237,ARAMD
-7.909981,31.140965,AIT SOUKA
-7.926283,31.136985,MEZZIKENE
-7.925307,31.160414,AGUERSIOUAL
-7.938914,31.204923,IMSKAR
-7.946955,31.178213,OUAOUSSAFL
-7.946978,31.189741,TINITINE
-7.921946,31.137235,IMLIL
-7.978107,31.228796,DR ASNI (QDIM)
-7.986995,31.239028,TAMGOUNSI
-7.957523,31.196447,TAGADIRTE NAIT ALI
-7.955712,31.19221,IMI OU GHLAD
-8.442034,30.91373,ZRIJT
-8.424167,30.911955,IGG
-8.3943,30.92667,IKIS
-8.398263,30.910796,TANAMMARE
-8.333247,31.277115,IMI-N- CHAABTE
-8.328674,31.245023,DAMRATE
-8.302759,31.299576,TWIBYA
-8.313207,31.305118,LASHAB
-8.303546,31.203632,TAGADIRTE
-8.312455,31.204381,TIALITE
-8.310356,31.231343,AIT BOUHADDOU
-8.303242,31.229495,LMOUNJLI
-8.32474,31.233703,AIT WAGANNA
-8.314993,31.242226,TIGRAR OU ZADDAR
-8.32382,31.264499,TABOUABDALLITE
-8.310663,31.245736,AWOUDIDE
-8.216772,31.290563,IGOUDAR
-8.256095,31.266381,ZAOUIA
-8.237645,31.269978,LAKHMISSE
-8.234875,31.262446,LAMHAMID
-8.16078,31.290252,AIT AMARA ELOUED
-8.269191,31.244034,TAZEFRIT
-8.266884,31.247207,AIT DIB
-8.281072,31.254024,JNANE HEMAR RASS
-8.359608,31.357645,OULAD HASSONE
-8.374033,31.365037,EL MRIJA
-8.27021,31.264921,LAAOUINA
-8.371942,31.373422,AIT ALLAL
-8.263862,31.267702,AIT BOUHAMED
-8.265707,31.277377,LAASSAKRA
-8.295218,31.340121,GOUJGAL
-8.349752,31.349887,OULAD DIB
-8.049215,31.272659,TADROKHTE
-8.0561,31.254824,AGDOUR KIK
-8.022766,31.241795,TIZI WADO
-8.075656,31.260552,OUARIALTE
-8.089421,31.291753,FRASS
-8.082302,31.289695,BOUTOUR
-8.084168,31.299193,TAMZZARTE
-8.066144,31.303526,TIGZITE
-8.140305,31.308542,TALAT INOUAL
-8.141924,31.284909,IJAWANE
-8.136876,31.26902,LARJAME
-8.137549,31.26359,AIT BOUALI
-8.370435,31.276336,HAMOUCH
-8.392698,31.221906,TIRKHASTE
-8.37865,31.282062,AZIB ICHAWLIDENE
-8.371667,31.290663,AZIB DOU-OUZROU
-8.394985,31.255873,ADDAR AIT ALI
-8.382404,31.242096,IWRAGHANE
-8.343646,31.283511,TIFRATINE
-8.348548,31.231188,AIT SMILE
-8.390707,31.254362,DAR LJAMAA
-8.378295,31.242869,AGADIR NAIT BRAHIM
-8.410916,31.296912,ASSAKWI
-8.389153,31.238678,BOUKHALF
-8.361244,31.109757,AIT IHLA
-8.356686,31.107148,TLATE
-8.315937,31.119117,ANARNI
-8.313582,31.140664,AZGOUR
-8.276432,31.117757,TILFITINE
-8.268556,31.101501,TALAT NWARGUE
-8.251925,31.086708,OURMARE
-8.271357,31.086307,TIZI OUSSOUL
-8.257939,31.146681,INFAGUE
-8.264666,31.136488,AYNAGHDE
-8.256293,31.142134,DOU ANAMAR
-8.265746,31.126005,ADOUZE
-8.276808,31.215983,AZROU WADAKER
-8.218957,31.244486,TIGUENZIWINE
-8.253311,31.209218,TALAT N'YAHIA
-8.247493,31.236141,TALILITE
-8.187723,31.175402,AIT IRGHIT
-8.175801,31.182945,TIZGUI
-8.179227,31.201179,AFLLA IGHIL
-8.170361,31.217463,AIT ZITOUN
-8.167801,31.222991,AIT BOUZID
-8.193572,31.239759,TIGDALT
-8.191434,31.194286,ZAOUIT
-8.209096,31.214257,IZALAGHEN
-8.138076,31.451178,EL QUACHLA
-8.766845,30.750823,TAMSOULT
-8.762417,30.773674,AGUERD
-8.759722,30.797939,TAGANTOURTE
-8.754953,30.742794,IMOULASS
-8.753901,30.779437,AMECHTAKATE
-8.722723,30.763397,TIKFELT
-8.694124,30.788259,IKHOUDAMNE
-8.046183,30.860234,IBARZIZANE
-7.976194,30.862247,TANMAGUELTE
-7.95389,30.842055,TIZGUI NOUKHOUCHE
-8.02754,30.864053,AFELLA NOUZEGROUZE
-8.007777,30.859338,TANDILTE
-7.921892,30.876497,AIT MAADE
-7.920754,30.884499,TIFKILTE
-7.932746,30.902215,IGHEBLI
-7.945344,30.907094,TIZGUI NIBARAGHNE
-7.948316,30.921062,TAGADIRTE AIT WAHI
-7.959338,30.951097,IMOULDIGHENE
-7.945948,30.972828,ZAOUTE
-7.942926,30.966977,TAMSOULT
-7.937111,30.974079,TASSOUANTE
-7.932657,30.972052,TARGA
-7.923326,30.982407,WAWARG
-7.888758,30.952742,IKISS
-7.904834,30.991225,ANMITERE
-8.818768,30.944756,BARKOUSSE
-8.8438,30.931675,IKACHANEN
-8.836682,30.950862,AGOUJGALE
-8.831515,30.900618,TANOUTE
-8.816213,30.904704,TANOUZAKTE
-8.785256,30.87195,ANNOUMSSE
-8.772293,30.874702,TAZIRTE
-8.828475,30.868163,AKHFERGA
-8.802327,30.872897,TAGUENZA
-8.845767,30.85244,KORMATE
-8.845608,30.86171,AMDROUSS
-8.394038,30.840626,IKHFUSS
-8.399185,30.837683,ALAGOU
-8.416805,30.8556,MAGAT
-8.420602,30.837773,IFGHI
-8.327708,30.850363,AIT IBOURK
-8.329643,30.845112,TAKALIT
-8.47146,30.849606,TIZIRTNOUDBDI
-8.483847,30.835022,IGHILAN ADBDI
-8.450197,30.822635,TIRKNIT
-8.438338,30.80709,AIT MERHOUCH
-8.442221,30.819194,ARMD
-8.421309,30.800682,TALBOURINE
-8.424654,30.8032,AGUERSAFN
-8.052989,30.754089,IDOKKALANE
-8.07129,30.785191,TAMDNESTE
-8.041833,30.776339,AMSGUERTE
-8.085698,30.789924,ISLI
-8.08234,30.739585,TAGANTE
-8.075949,30.763283,AMEZNASSE
-8.086405,30.782915,TALEMSSAOUTE
-8.139158,30.720756,TAKHOUCHTE
-8.072825,30.714231,IGUIRNOUDAR
-8.0652,30.713792,TOUG ELKHIR
-8.157818,30.71146,TIGHANIMINE
-8.159652,30.732016,KOULATE
-8.138577,30.778762,TANFFETE
-8.141234,30.782373,TAWRIRT NIGUIDI
-8.139933,30.773706,TAZOGGARTE
-8.098777,30.734849,TINFIL
-8.104642,30.738593,AGNI NIGHEL
-8.420988,30.620164,AL MJARDINE
-8.42015,30.629913,ZAOUIAT EL KADIRIA
-8.401844,30.626051,IMNACH
-8.415021,30.618938,"TAGADIRT N""AIT CHEIKH BRAHIM"
-8.335755,30.648645,TINNIGT
-8.394905,30.613449,AIT BAMAR
-8.378186,30.63788,TACHADIRTE
-8.361594,30.636401,TAZOUKANIT
-8.35474,30.639684,AIN OUGAYDA
-8.583368,30.797586,AGUERD OURIGH
-8.584019,30.793266,TIGHINMIMT
-8.595383,30.7911,TIZA-YRHE
-8.578571,30.822928,AL KHOUMS
-8.582267,30.846144,AMANDAR
-8.569436,30.865613,TALMODAT
-8.554155,30.868735,AMGUERNIS
-8.553546,30.864393,TITBIRINE
-8.608603,30.848287,TAMSOULT
-8.628602,30.827803,IHERFACH
-8.626531,30.858574,TISSALE
-8.626486,30.84607,IRHIL
-8.624127,30.775421,IGUIANE
-8.620542,30.772636,TAKHAZNIT
-8.603671,30.778256,TAKOUCHT
-8.588845,30.777083,OUZIGHIMT
-8.642763,30.748725,IGHAZRA
-8.595165,30.752644,TIRAZAT
-8.619283,30.750303,IMINTFARKI
-8.636859,30.746919,IFASFASS
-8.548892,30.708838,TAGOUNSSIM
-8.549361,30.700288,ZAOUIAT BOU INCHIBIKENE
-8.536974,30.698775,SINS
-8.542106,30.7222,INDARMASS
-8.54166,30.736396,"IGUER N""OUFELLA"
-8.521925,30.751888,BOUZOUGGAR
-8.513504,30.751804,TANZINRIT
-8.50825,30.787457,ABOUZIANE
-8.515453,30.754803,BOUYAKHFAOUN
-8.513156,30.817948,TIZKI
-8.515305,30.786049,AFZA
-8.48354,30.782276,"AGADIR OU M""ZIL"
-8.486973,30.785693,AZROU TAOUINAKHT
-8.462254,30.756307,AIN AGOURAM
-8.476549,30.755867,TAWRIRT ACHBAROU
-8.437027,30.745973,ZAOUIAT LOUSSTA
-8.430661,30.750486,"TAGADIRT N""TARGA"
-8.443916,30.767328,AIT YOUSSEF
-8.337156,30.835761,IDAGHASSANE
-8.343039,30.810572,AIT OUABDI
-8.344261,30.82714,AMSKRAR
-8.366903,30.804805,MSSOUNA
-8.374075,30.771832,TOUKHRIBINE
-8.370902,30.768238,AIT HAMMOU
-8.372128,30.765716,AIT ADDI
-8.384352,30.763158,MARKAZ TAFINGOULT
-8.285992,30.747778,"AOURIR N""IRK"
-8.282662,30.754015,TIFTIT
-8.254105,30.758393,AGDOUR
-8.268862,30.75611,AIT SLIMANE
-8.280465,30.839798,TAKHFAKHT
-8.281171,30.85859,AMGDOUL
-8.306346,30.817517,TIZIRT HAGUIRA
-8.305393,30.82245,AIT HADDOU
-8.302549,30.819776,TIOULI
-8.296354,30.81804,TAGOUDACHTE
-8.310625,30.764454,ALMDAD
-8.302995,30.791449,TAMIJARCHT
-8.318155,30.774272,AMGHAZ
-8.338004,30.765752,AMANE N-OULILI
-8.307994,30.714343,AIT YOUSS
-8.304507,30.714871,ICHCHOUKHRA
-8.308667,30.71156,START N-TOULOUA
-8.32138,30.721845,AIT HMID
-8.301174,30.715708,AIT ALI
-8.315317,30.711668,TARGANT
-8.326781,30.739066,AIT YOUSSAYH
-8.297211,30.738858,SIDI BOUNAGUA
-8.33201,30.732074,TOUCHAA
-8.336513,30.709929,TAWRAKT
-8.332701,30.71794,AIT HAMMOU
-8.3122,30.693037,AGADIR YATINE
-8.356078,30.716708,IGORGAR
-8.334864,30.691203,TAGHZRIFT
-8.316422,30.684193,AGADIR OUARAB
-8.345191,30.671399,AIT WACHAOU
-8.308142,30.688461,AIT ALI OU HAMMOU
-8.666212,30.852458,AWSAGHMELT
-8.666337,30.832517,AIT AMER
-8.659039,30.838134,AMAGHLOU
-8.660466,30.830026,TAGMOUTE
-8.695868,30.82716,ANNEZIGH
-8.701718,30.82938,IMGHIR
-8.705953,30.830898,OUAGHARDA
-8.689518,30.818638,IMLIL
-8.665664,30.809472,FALGHOUSS
-8.661604,30.811515,TAZOUDOUTE
-8.681576,30.806556,TAMAKADOUTE
-8.676483,30.803276,ALAGJANE
-8.672452,30.770508,TACHKNINE
-8.670094,30.76592,TIGANZIOUINE
-8.678596,30.772728,AMZAOUROU
-8.682328,30.752255,TASQUINT
-8.027112,30.794697,TALAT NIKTE
-7.989343,30.804183,TAWRIRTE
-8.025995,30.790292,OUKHRIBANE
-7.967865,30.802275,AGHBARE
-7.992067,30.779646,AZROU
-8.021876,30.76433,TILMENGHITE
-8.013031,30.753068,AGHALLA
-8.066247,30.897933,AGADIRANE
-8.098827,30.876627,TAZODA
-8.095824,30.88037,ACHDIRT
-8.190685,30.780241,AGHILAS
-8.181911,30.776172,CABWAR RWIN
-8.151985,30.856837,TANAJMCHT
-8.184101,30.861926,ADOUZ
-8.257917,30.844339,AIT YAHIA
-8.23963,30.812615,AMMADDANS
-8.235714,30.817493,SDIW
-8.109987,30.864395,AIT TACHRIFT
-8.118335,30.867048,TAWARDA
-8.156514,30.908893,TAMADGHOUST
-8.132746,30.860205,IZAMRANE
-8.14061,30.880043,TIZQUI
-8.141251,30.902221,AIT YASSINE
-8.120652,30.869821,IKRAMNIWN
-8.150446,30.874049,AFOUYIGH
-8.10488,30.857982,TIZI OUNRARE
-8.11479,30.859987,TIMLILT
-8.095958,30.855849,TAKOUCHT
-8.197699,30.88737,AIT SAWAL
-8.218958,30.88172,TINSAMLAL
-8.20448,30.88464,ARGHANE
-8.199573,30.879438,TAGNIT
-8.204066,30.881867,TAWRIRT
-8.197588,30.839147,ANZI
-8.199771,30.798454,TADROUKHT
-8.176882,30.815329,TALIOUINE AIT EL MIMOUNE
-8.446284,30.682256,BUREAU DES EAUX ET FORETS
-8.433157,30.636772,"FERMAT ABLOUH HAJ M""BAREK"
-8.435559,30.616901,LAAOUINA
-8.443802,30.616372,MADIDA
-8.440194,30.657055,"OULAD M""BAREK"
-8.42643,30.677699,OULAD AMRANE
-8.400197,30.673067,ELMGHAFRA
-8.45194,30.698513,OULAD ZEKRI
-8.51435,30.628286,OULAD AMER BEN ALI
-8.257969,30.750816,TAGANDOUT
-8.216306,30.748432,IRK NOUFALLA
-8.178804,30.73443,OUAOUGADDIMT
-8.188295,30.704347,IGHFRI
-8.193822,30.736577,AIT IGUID
-8.236181,30.688993,ADMIM
-8.23232,30.688106,AIT DEMNAT
-8.235753,30.69334,ZAOUIATT ELFARFAR
-8.257606,30.6936,TIGHZA
-8.229115,30.699409,AGADIR NTAFOUKT
-8.256748,30.698916,TIGMINTALAKHT
-8.605556,30.669571,AIT BEN YOUSSEF
-8.606076,30.676475,AIT DAOUD
-8.526003,30.662949,IMIL LAKHNEG
-8.548695,30.680043,ARAZ
-8.630844,30.706114,BOUGADIR
-8.610513,30.707909,AZAENE
-8.649027,30.681253,"N""KHAIL"
-8.335787,30.62523,AIT EL HAJ
-8.209093,30.642659,AIT ABDELLAH
-8.26625,30.670202,AIT BELKASSEM
-8.261635,30.673379,MEJJOU
-8.259138,30.668564,AGADIR IMAJJAD
-8.272183,30.668331,DAR ID AMER
-8.275078,30.66469,WADIZ
-8.273056,30.659707,IKORKAR
